Name,edr3id,TIC,DESIID,RA(deg),DEC(deg),CLASS,Pwd,G,bp_rp,MG,AV,Teff,Teff_err,Log_g,e_logg,Chi2,RV,sample
WDJ133807.93+370505.28,1472430031631694848,1000778782,39633020352726841,204.5329615709254,37.08482162993362,DB,0.99,20.411,-0.022,12.06,0.06,,,,,,,non-DA
WDJ215924.46+171033.19,1775935544870962176,2000635743,39628201013547669,329.85197236510623,17.175807621462564,DB,1.0,19.3,-0.165,10.522,0.28,,,,,,,non-DA
WDJ104701.51-080717.31,3763891806711603200,902718805,39627594655599673,161.75630668350186,-8.121500853732806,DB,1.0,19.007,-0.11,11.693,0.07,,,,,,,non-DA
WDJ073325.74+481509.75,975981496395990784,742550733,39633219548613952,113.35716394375564,48.2527420957445,DB,0.75,19.673,0.25,10.95,0.24,,,,,,,non-DA
WDJ014317.81+214354.08,98259231006004992,620261157,39628298833101247,25.82415251406928,21.731661883225065,DB,1.0,19.843,-0.176,11.31,0.31,,,,,,,non-DA
WDJ212554.16+034740.12,2692845950863666176,2024970288,39627880694547119,321.47564047897447,3.7944675477382273,DB,0.99,19.757,-0.056,10.817,0.25,,,,,,,non-DA
WDJ144119.79-040221.80,6338215214462431232,1180098952,39627691816649312,220.33251850777637,-4.039402275198113,DB,1.0,19.774,-0.145,11.429,0.21,,,,,,,non-DA
WDJ084823.53+033216.71,581292109475396992,800088178,39627871488053239,132.0979513466985,3.537981936802104,DB,0.97,19.669,-0.35,9.405,0.1,,,,,,,non-DA
WDJ111613.58-013209.42,3791537720921984000,902849810,39627751325434966,169.0565272865796,-1.5359872245387212,DB,1.0,19.861,-0.071,12.319,0.09,,,,,,,non-DA
WDJ154206.24+035437.94,4424637375188935680,1103614961,39627885283120239,235.5259638584886,3.9104273239247744,DB,0.92,19.751,0.28,12.071,0.18,,,,,,,non-DA
WDJ010049.94+025607.15,2539410172654117376,610799151,39627857458110183,15.20803924836312,2.93525295313176,DB,0.99,19.323,0.049,11.259,0.1,,,,,,,non-DA
WDJ031032.77-094506.18,5166182896390286336,651914763,39627550959345452,47.636603285668045,-9.751740543443452,DB,0.62,19.871,0.218,10.514,0.22,,,,,,,non-DA
WDJ043538.22-024831.85,3204986338092948480,671970675,39627719444532648,68.90933328895935,-2.8090653681658373,DB,0.99,19.799,-0.01,11.052,0.14,,,,,,,non-DA
WDJ171518.17+495618.50,1414374134058018816,1270998793,39633248917130193,258.82576269295345,49.93843305178712,DB,1.0,19.383,-0.055,10.851,0.11,,,,,,,non-DA
WDJ132444.12+152548.99,3743596952366246912,1003039836,39628158340697855,201.18377521028717,15.430124606123332,DB,0.99,20.184,-0.053,11.458,0.09,,,,,,,non-DA
WDJ070842.42+685258.79,1109125826172055680,743488563,39633480719535133,107.17673019133596,68.88293875315513,DB,1.0,19.4,-0.08,11.074,0.19,,,,,,,non-DA
WDJ164814.79+194520.47,4562955422566674432,1309037134,39628257124946673,252.0616051297299,19.755714608750257,DB,1.0,18.986,-0.134,10.79,0.19,,,,,,,non-DA
WDJ115554.14+595903.50,846660722604148352,900459819,39633387056532688,178.97547321064667,59.98433843738162,DB,1.0,19.905,-0.188,11.292,0.06,,,,,,,non-DA
WDJ182258.63+515855.27,2148295980934682624,1551258514,39633279573298677,275.74424823234096,51.9820731173172,DB,0.99,19.531,-0.017,11.059,0.11,,,,,,,non-DA
WDJ183418.89+745654.00,2268840495864196864,1551742401,39633526722662101,278.57841766918483,74.94840149919256,DB,0.99,19.177,0.082,11.936,0.09,,,,,,,non-DA
WDJ230839.91+285714.54,1885339150858202880,2040124721,39628462121549950,347.16624182927677,28.95386132179661,DB,0.99,19.59,0.071,11.763,0.17,,,,,,,non-DA
WDJ121502.77+291145.38,4013347011956047872,954276718,39628465003037435,183.7614504737266,29.19591108654583,DB,1.0,19.6,-0.141,10.837,0.08,,,,,,,non-DA
WDJ024547.85+022900.36,2502560384046149632,649616194,39627845818916248,41.44939793268129,2.4835360223169687,DB,1.0,19.437,-0.072,11.259,0.14,,,,,,,non-DA
WDJ181445.36+435349.12,2114887801161040384,1550736723,39633150048997354,273.6889836983814,43.896948032757464,DB,1.0,19.317,-0.227,11.223,0.11,,,,,,,non-DA
WDJ002319.69+210612.78,2799424945837400576,611505593,39628281607097403,5.832144860367137,21.103544695763276,DB,0.99,19.662,-0.061,10.5,0.2,,,,,,,non-DA
WDJ011535.52+004543.44,2535251162546844672,610763204,39627803162842408,18.89798961926422,0.7620241871224033,DB,1.0,19.147,-0.279,11.346,0.1,,,,,,,non-DA
WDJ212253.51+171506.57,1785127943115153408,2000952241,39628200866747486,320.7229794150921,17.25182771172725,DB,1.0,19.759,-0.083,11.1,0.19,,,,,,,non-DA
WDJ154438.02+452834.93,1397513501202922240,1101932428,39633175395175620,236.1584541687752,45.476255922225,DB,0.99,19.916,0.063,11.672,0.07,,,,,,,non-DA
WDJ064204.75+603302.85,1003521204654990464,743113162,39633392429436520,100.51988191769588,60.55076020882268,DB,1.0,19.217,-0.078,11.031,0.29,,,,,,,non-DA
WDJ221953.18+110407.81,2724548169626182656,2025451593,39628054636530631,334.97134716974347,11.068591913912668,DB,0.94,20.391,-0.082,10.939,0.26,,,,,,,non-DA
WDJ003745.53+074423.39,2557431232657599488,610960124,39627971706751036,9.439587237421774,7.739682734188229,DB,1.0,19.517,0.03,12.178,0.14,,,,,,,non-DA
WDJ123758.47+525045.70,1569167744703175680,950486276,39633289790619992,189.4935314658685,52.84601580903686,DB,1.0,19.761,-0.126,10.899,0.06,,,,,,,non-DA
WDJ145629.94+483254.63,1590600731022100992,1102112596,39633224816657869,224.1247918454952,48.54837210196635,DB,1.0,18.995,-0.264,10.57,0.07,,,,,,,non-DA
WDJ123556.72+541542.69,1570955275731632640,950501546,39633311433228674,188.98618176821537,54.26192524947198,DB,1.0,19.382,-0.011,11.65,0.05,,,,,,,non-DA
WDJ224424.77+055536.02,2706298441268832256,2053000152,39627935220501521,341.1031562492759,5.926649449706982,DB,0.98,19.42,0.078,11.548,0.28,,,,,,,non-DA
WDJ232713.70+072851.83,2760718838005419520,2053243427,39627971413149794,351.80709350912105,7.480646840978842,DB,1.0,19.625,0.707,14.305,0.03,,,,,,,non-DA
WDJ080630.87+271751.20,683808344562873984,801195754,39628421445190316,121.6284858584254,27.297451980179865,DB,1.0,19.189,-0.023,11.776,0.08,,,,,,,non-DA
WDJ044017.99-031042.02,3201991302779324416,671925994,39627707390105030,70.07485406480355,-3.1784598343464414,DB,1.0,19.228,-0.166,11.143,0.1,,,,,,,non-DA
WDJ081307.28+153636.10,655608581433161216,800782672,39628157078214939,123.28039580224238,15.609891914935558,DB,1.0,19.05,-0.007,11.756,0.06,,,,,,,non-DA
WDJ182439.92+432400.95,2111997631768410112,1550583749,39633141329041109,276.16636493000556,43.40029089278674,DB,1.0,19.699,-0.171,10.727,0.13,,,,,,,non-DA
WDJ223430.10-020223.54,2628859562446992896,2024369891,39627742089579227,338.6254594601212,-2.0398731918436863,DB,0.99,19.882,-0.025,12.047,0.2,,,,,,,non-DA
WDJ123621.33+021810.52,3703400456522232832,953375388,39627842257946662,189.08877074759903,2.302954297261831,DB,0.95,19.978,0.046,10.819,0.08,,,,,,,non-DA
WDJ121129.09+021930.69,3699705685135833088,953322774,39627842153089683,182.87119765270415,2.325153544256355,DB,1.0,19.49,-0.001,11.902,0.07,,,,,,,non-DA
WDJ123851.38+582512.04,1577876770148424704,950562373,39633368530289981,189.714168490374,58.4198791721441,DB,1.0,19.424,0.039,12.112,0.04,,,,,,,non-DA
WDJ083601.74+023547.06,3079545637756350464,803795355,39627847291109619,129.00710693138836,2.596403343996529,DB,0.98,19.904,0.061,11.159,0.1,,,,,,,non-DA
WDJ071556.41+511233.25,980423733827608192,742677657,39633266545789934,108.9849478186325,51.209214446541075,DB,0.99,19.915,-0.124,10.947,0.19,,,,,,,non-DA
WDJ173538.17+341317.55,4602453561025337344,1508352688,39632967064094183,263.90900336549703,34.221576812924354,DB,1.0,19.557,-0.124,10.499,0.11,,,,,,,non-DA
WDJ152340.11+114230.43,1169223688634543616,1100325606,39628070700716071,230.91698823197964,11.708447146341332,DB,0.78,19.484,0.356,11.625,0.11,,,,,,,non-DA
WDJ090348.36-053217.89,5759054027241588736,837082937,39627654256659322,135.9515008996392,-5.538321892882989,DB,1.0,20.184,-0.127,11.693,0.08,,,,,,,non-DA
WDJ150004.28-042452.32,6338843688436964352,1180112820,39627679833526269,225.01767608571825,-4.414579854193755,DB,0.99,19.646,0.096,13.01,0.21,,,,,,,non-DA
WDJ164921.28+074906.78,4442145379878089728,1307810368,39627975745871041,252.3387154911691,7.81851294016381,DB,1.0,19.84,-0.121,11.251,0.27,,,,,,,non-DA
WDJ173554.18+294859.74,4598919142241213952,1508193090,39628476705145298,263.9757085663149,29.816495414915643,DB,1.0,19.256,-0.167,10.758,0.12,,,,,,,non-DA
WDJ212532.41+050616.99,2699183845122714112,2025142698,39627910822238779,321.3851413371495,5.104725257667472,DB,0.99,19.791,0.043,11.856,0.23,,,,,,,non-DA
WDJ043153.84-073122.34,3198422326691197952,671864483,39627605078442097,67.97447196113264,-7.522906360230306,DB,1.0,18.94,-0.103,11.404,0.1,,,,,,,non-DA
WDJ214917.29+100444.53,2726302990184311296,2025496977,39628030737384010,327.3221595014555,10.079116006873788,DB,1.0,19.782,-0.05,11.263,0.21,,,,,,,non-DA
WDJ173146.90+195542.07,4554155859211568128,1506987869,39628262988582294,262.94542530788453,19.9283361499549,DB,0.95,19.369,-0.396,8.713,0.15,,,,,,,non-DA
WDJ220938.30+195458.70,1778209231838910464,2000701529,39628264087486839,332.4095245190044,19.916172590340462,DB,1.0,19.405,-0.175,11.624,0.18,,,,,,,non-DA
WDJ093754.27-054623.52,3823765471884013568,841890780,39627648384633652,144.47610506874864,-5.773204102253799,DB,1.0,19.788,-0.113,11.501,0.11,,,,,,,non-DA
WDJ143110.20-062146.19,6331481049340426240,1057726571,39627637584300072,217.7924268813067,-6.362806434230025,DB,1.0,19.827,-0.185,12.034,0.2,,,,,,,non-DA
WDJ130645.15+055759.65,3729308077208483840,953506185,39627932808776122,196.6878866528154,5.96674409966191,DB,0.9,20.437,0.981,14.189,0.03,,,,,,,non-DA
WDJ212347.18+034810.03,2692835024466105344,2024969857,39627880686157905,320.94658893108067,3.8027650009742495,DB,0.95,19.605,0.078,10.735,0.25,,,,,,,non-DA
WDJ171342.05+451217.60,1361597266687070720,1270857803,39633171406392734,258.4250980217813,45.20499492127725,DB,0.99,19.114,0.031,11.475,0.09,,,,,,,non-DA
WDJ210158.21+070415.68,1737061589718000384,1935524588,39627958813460102,315.49256227591275,7.070964538673225,DB,1.0,19.452,-0.223,10.16,0.26,,,,,,,non-DA
WDJ224011.42+291325.98,1887505188764387840,2040191541,39628467293128879,340.04766154190355,29.223878557283523,DB,0.99,19.835,-0.008,10.978,0.17,,,,,,,non-DA
WDJ152751.64-011110.24,4415404333668292096,1103340007,39627758418004637,231.96458143831384,-1.1867227582259885,DB,0.99,19.463,1.209,14.888,0.03,,,,,,,non-DA
WDJ030922.05+010556.35,3267133415354337280,649795664,39627809680787260,47.34202770969446,1.0989744650296054,DB,1.0,19.114,-0.122,11.455,0.2,,,,,,,non-DA
WDJ214803.26+134557.40,1767379763859977216,2000324894,39628119438529950,327.0137154052869,13.765881204902602,DB,0.99,19.556,0.049,11.762,0.24,,,,,,,non-DA
WDJ163329.72+262104.25,1304054295585235968,1200381586,39628401727770576,248.37385076729564,26.35117133738351,DB,1.0,19.942,-0.167,10.914,0.17,,,,,,,non-DA
WDJ130105.69+410602.49,1527370222489869312,950215376,39633095510459328,195.27356522387475,41.10067013830387,DB,0.99,19.792,0.075,12.284,0.06,,,,,,,non-DA
WDJ114309.24+341606.92,4031847772562270208,903804716,39632965839356050,175.78844528040148,34.26857580973092,DB,0.95,19.777,0.016,10.412,0.05,,,,,,,non-DA
WDJ151907.02+464521.42,1588084533021284864,1102083001,39633196307975526,229.77916454227216,46.75590075024868,DB,1.0,19.324,-0.195,10.462,0.08,,,,,,,non-DA
WDJ162711.18+253108.39,1304080679567083264,1200382309,39637181471395142,246.79648706090117,25.51911035566917,DB,1.0,18.959,-0.139,11.351,0.12,,,,,,,non-DA
WDJ205551.82-023055.79,6916620968476334080,1997377031,39627729594751793,313.96589591523843,-2.515531820888205,DB,1.0,19.153,-0.223,11.081,0.14,,,,,,,non-DA
WDJ152908.69-005304.49,4416917978927996928,1103383278,39627764466189028,232.28618090750015,-0.8846471895687449,DB,0.99,20.316,-0.265,12.258,0.3,,,,,,,non-DA
WDJ160046.56+362937.01,1372416942140784128,1200806104,39633011137843432,240.19397381960675,36.49363827937355,DB,1.0,19.738,-0.254,10.318,0.09,,,,,,,non-DA
WDJ101933.65-060619.19,3778748927517036544,841764430,39627642541971042,154.89029591212733,-6.105351028957139,DB,1.0,19.792,-0.092,12.186,0.1,,,,,,,non-DA
WDJ231223.25+262841.54,2844440394988414464,2053951868,39628408652563973,348.0969492981067,26.478203190042713,DB,0.88,19.933,0.14,10.709,0.26,,,,,,,non-DA
WDJ142038.18-044154.11,3642710060368403968,1002260495,39627673646925501,215.15890568727585,-4.698393053215882,DB,1.0,19.078,-0.032,11.831,0.12,,,,,,,non-DA
WDJ141218.70+102157.84,1225264357488373760,1000084450,39628034797471277,213.0779892805332,10.365969291489344,DB,1.0,19.065,-0.209,11.513,0.09,,,,,,,non-DA
WDJ160622.03+272017.29,1316368134323930880,1200490418,39628423236159188,241.5918519679101,27.33804288352831,DB,1.0,19.176,-0.047,11.903,0.11,,,,,,,non-DA
WDJ082702.32+080736.53,599099937238641792,800326178,39627985636033245,126.7596902754628,8.126674024790463,DB,0.92,19.969,0.265,12.037,0.08,,,,,,,non-DA
WDJ152435.72-004207.08,4415683094226662400,1103346875,39627770485017536,231.1487776243281,-0.7020100787304413,DB,0.99,20.571,0.029,13.056,0.24,,,,,,,non-DA
WDJ100206.54-072826.41,3773010675115712512,841713039,39627606449984751,150.5272288068209,-7.473983558663805,DB,0.82,19.894,0.049,9.611,0.13,,,,,,,non-DA
WDJ084318.15-031120.32,3072045353547123200,803549228,39627708409319290,130.8256632156535,-3.1890161457608013,DB,1.0,19.77,-0.195,11.467,0.07,,,,,,,non-DA
WDJ183121.14+510918.66,2145155088531321344,1551189984,39633268324175163,277.83812821947754,51.15523102036882,DB,1.0,19.73,-0.041,11.165,0.12,,,,,,,non-DA
WDJ205637.22-014900.89,6916872687920871424,1997395285,39627747718337490,314.1551890643755,-1.816961854865621,DB,1.0,19.038,-0.013,11.667,0.1,,,,,,,non-DA
WDJ125926.91+684134.44,1679751642062566912,950673984,39633479058590386,194.86199257796935,68.69296426123518,DB,1.0,19.91,-0.114,12.0,0.06,,,,,,,non-DA
WDJ172911.30+190439.40,4553991104265086976,1506975354,39628240167378808,262.2970634757709,19.07760641450907,DB,1.0,19.603,-0.119,11.042,0.14,,,,,,,non-DA
WDJ155114.47+065407.24,4429974404630247424,1103751309,39627957517422168,237.81025681589333,6.902027217747462,DB,1.0,20.047,-0.187,11.054,0.15,,,,,,,non-DA
WDJ090746.34-004640.80,3841983554922701312,804372081,39627768903766133,136.94294010621047,-0.778006653721044,DB,1.0,19.507,-0.172,12.304,0.04,,,,,,,non-DA
WDJ132937.77+313205.90,1468600501352132096,1000743402,39628512251874748,202.40746068560372,31.534914009669933,DB,1.0,19.619,-0.113,10.745,0.08,,,,,,,non-DA
WDJ175234.72+235937.36,4580815648931759104,1507631477,39628352750885391,268.1446710764721,23.993661080378377,DB,1.0,19.806,-0.079,11.342,0.19,,,,,,,non-DA
WDJ173953.14+261227.88,4593936297282077696,1507882639,39628401979428767,264.9714399359442,26.20770568628132,DB,1.0,19.942,-0.253,10.611,0.14,,,,,,,non-DA
WDJ174008.98+513237.75,1368398605099335168,1400638247,39633271969024674,265.0374812018481,51.54375779952005,DB,1.0,19.734,-0.094,11.482,0.12,,,,,,,non-DA
WDJ134246.51+521921.18,1559345910411831552,1001194295,39633282572223443,205.69360265915,52.322501212986616,DB,1.0,19.253,-0.151,11.481,0.06,,,,,,,non-DA
WDJ183107.25+531207.54,2145804040910536448,1551216665,39633297982096484,277.7801857698554,53.20204671894328,DB,1.0,19.657,-0.082,10.968,0.1,,,,,,,non-DA
WDJ095136.74+570053.39,1046263722751987328,841102338,39633348720593340,147.90300308575104,57.01485754804975,DB,0.98,19.791,0.069,11.45,0.07,,,,,,,non-DA
WDJ153405.13+063918.00,4429255770702313472,1103731216,39627951444072301,233.52136877827837,6.6549031950438495,DB,1.0,19.735,-0.186,11.187,0.15,,,,,,,non-DA
WDJ014945.65+223016.43,98229548487407104,620260856,39628315681622469,27.44021430792603,22.5046081563855,DB,0.99,19.397,-0.177,9.92,0.32,,,,,,,non-DA
WDJ171839.90+283317.62,4575288747574273024,1309445224,39628450230701896,259.66625173544617,28.554819038500632,DB,1.0,19.742,-0.183,10.642,0.13,,,,,,,non-DA
WDJ145644.91+011017.57,1153284721401682432,1100007887,39627818685960653,224.18701534445623,1.1714699954841905,DB,1.0,19.188,-0.364,10.906,0.16,,,,,,,non-DA
WDJ214301.33+171946.33,1773554655520634368,2000556147,39628200946440044,325.75568769447347,17.32953330679059,DB,0.99,19.386,0.013,11.291,0.28,,,,,,,non-DA
WDJ025319.38+012137.51,2499141001667975680,649610197,39627815653477079,43.33074645343261,1.3603595521104617,DB,1.0,19.743,-0.218,11.826,0.19,,,,,,,non-DA
WDJ234703.33+265636.67,2865004938919130112,2054090688,39628419578726761,356.76386115671244,26.94350858340185,DB,1.0,19.829,-0.151,11.27,0.27,,,,,,,non-DA
WDJ104301.70+124343.45,3884418484643536896,903223145,39628093182185629,160.75700327022756,12.728809611986504,DB,1.0,19.178,-0.047,11.035,0.1,,,,,,,non-DA
WDJ225158.71+314936.76,1889707205614351872,2040248244,39628519415747646,342.9948265332582,31.826773297377265,DB,1.0,18.817,0.042,11.887,0.12,,,,,,,non-DA
WDJ111210.23+122213.98,3964566564409905152,903424234,39628081496851902,168.04257240675443,12.37041544500924,DB,0.99,19.937,0.01,11.653,0.08,,,,,,,non-DA
WDJ012527.80+063048.92,2565980863275858944,630479277,39627941897834150,21.365931447078392,6.513525503820154,DB,0.99,19.65,0.02,11.14,0.18,,,,,,,non-DA
WDJ081251.81+564343.23,1033495266017587712,802302042,39633345172212875,123.21577359752904,56.728611414423035,DB,1.0,19.862,-0.216,11.342,0.2,,,,,,,non-DA
WDJ211616.80-060004.15,6910961713408530432,1997055396,39627645285046919,319.0698705560117,-6.0013591138436135,DB,0.99,19.268,0.024,11.786,0.15,,,,,,,non-DA
WDJ124440.84+582304.08,1578060457309314560,950563994,39633368542873385,191.17006130111963,58.38450631196351,DB,1.0,19.204,-0.261,10.656,0.05,,,,,,,non-DA
WDJ183619.79+523224.29,2145533011294044928,1551206405,39633287026574578,279.08194155336184,52.54034489651957,DB,1.0,18.956,0.059,12.108,0.06,,,,,,,non-DA
WDJ131647.95+560055.37,1564631194086394368,950457838,39633335802134870,199.1997275519364,56.015432679565045,DB,1.0,19.821,-0.209,10.614,0.05,,,,,,,non-DA
WDJ161912.21+301436.64,1319001915645369856,1200546832,39628486901499242,244.80085091006916,30.2434708931176,DB,0.9,19.891,-0.42,8.479,0.12,,,,,,,non-DA
WDJ081704.08+632131.94,1091180971769971712,802499433,39633424159342834,124.26698541420812,63.35880340519183,DB,1.0,19.666,-0.221,10.615,0.18,,,,,,,non-DA
WDJ163712.96+234005.63,1299699125729860608,1200291686,39628346933379673,249.303980278114,23.668124187213067,DB,0.99,19.728,0.023,11.508,0.15,,,,,,,non-DA
WDJ091514.68-043201.98,5758766298792767488,837076745,39627678390685666,138.8109661822075,-4.533878886106389,DB,1.0,19.423,-0.091,11.07,0.08,,,,,,,non-DA
WDJ085915.65-003305.29,5764552959770551296,837233528,39627774910006732,134.81514290787075,-0.5515331710247797,DB,1.0,19.213,-0.067,11.908,0.05,,,,,,,non-DA
WDJ225528.55+284140.71,1884440403181916160,2040097321,39628456778008680,343.8689531415934,28.694614617698292,DB,1.0,19.65,-0.094,11.393,0.16,,,,,,,non-DA
WDJ001529.75+010521.40,2546405570572258816,610860191,39627808950981228,3.873931458728435,1.0892019093880752,DB,1.0,19.174,-0.593,10.067,0.13,,,,,,,non-DA
WDJ113025.22+032025.18,3812473491761661440,903069509,39627866136119823,172.6050952072061,3.3402700922102104,DB,0.99,20.274,-0.214,11.863,0.11,,,,,,,non-DA
WDJ081553.51+080000.26,3098028595722550784,804261669,39627979600433946,123.97286271568764,8.000056398215452,DB,0.99,19.891,-0.164,10.477,0.08,,,,,,,non-DA
WDJ122558.09-033320.94,3693152080438577152,953231346,39627703309047729,186.49198051118933,-3.555907144329088,DB,0.99,19.797,0.123,12.332,0.07,,,,,,,non-DA
WDJ144139.17+485448.09,1591374654065138688,1102119151,39633232760669816,220.4127736446665,48.913431950435296,DB,1.0,18.781,-0.151,11.053,0.06,,,,,,,non-DA
WDJ130106.27+023455.26,3692265977145283584,953218944,39627848402600584,195.27600260102423,2.582052405186889,DB,1.0,19.032,-0.168,10.751,0.08,,,,,,,non-DA
WDJ191150.46+614614.78,2251970615945364992,1717966832,39633408611062033,287.9602533945297,61.7706684300838,DB,1.0,19.924,-0.153,11.735,0.13,,,,,,,non-DA
WDJ182416.10+710433.06,2260449156265657856,1551682685,39633498331418644,276.0671458340139,71.07593173118347,DB,1.0,19.611,-0.2,10.625,0.12,,,,,,,non-DA
WDJ114106.49+024028.51,3799748633239518720,902944056,39627854106853926,175.2769690288892,2.6746010818620047,DB,0.91,20.386,0.126,12.234,0.1,,,,,,,non-DA
WDJ230129.67+261727.37,2843861433396756480,2053938433,39637199284603501,345.373614814628,26.290894106782133,DB,1.0,19.587,-0.115,10.634,0.24,,,,,,,non-DA
